1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 68000000209A9341
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Jul 23 14:00:01 CEST 2015
Mission Sample Count:  2968
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jul 23 14:00:01 CEST 2015
Total Mission Samples:  2968
Total Device Samples:  9752
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
23/07/15 14:00:01,C,22,609
23/07/15 17:00:01,C,24,609
23/07/15 20:00:01,C,18,607
23/07/15 23:00:01,C,13,1
24/07/15 02:00:01,C,10,595
24/07/15 05:00:01,C,9,593
24/07/15 08:00:01,C,9,092
24/07/15 11:00:01,C,14,602
24/07/15 14:00:01,C,21,609
24/07/15 17:00:01,C,21,108
24/07/15 20:00:01,C,17,606
24/07/15 23:00:01,C,13,1
25/07/15 02:00:01,C,11,096
25/07/15 05:00:01,C,10,595
25/07/15 08:00:01,C,11,096
25/07/15 11:00:01,C,14,101
25/07/15 14:00:01,C,19,107
25/07/15 17:00:01,C,20,608
25/07/15 20:00:01,C,16,605
25/07/15 23:00:01,C,12,098
26/07/15 02:00:01,C,10,094
26/07/15 05:00:01,C,9,092
26/07/15 08:00:01,C,8,591
26/07/15 11:00:01,C,14,101
26/07/15 14:00:01,C,22,609
26/07/15 17:00:01,C,25,609
26/07/15 20:00:01,C,19,107
26/07/15 23:00:01,C,13,601
27/07/15 02:00:01,C,11,597
27/07/15 05:00:01,C,10,595
27/07/15 08:00:01,C,10,094
27/07/15 11:00:01,C,15,603
27/07/15 14:00:01,C,23,109
27/07/15 17:00:01,C,24,609
27/07/15 20:00:01,C,17,606
27/07/15 23:00:01,C,13,1
28/07/15 02:00:01,C,11,096
28/07/15 05:00:01,C,10,094
28/07/15 08:00:01,C,9,593
28/07/15 11:00:01,C,14,602
28/07/15 14:00:01,C,23,109
28/07/15 17:00:01,C,27,609
28/07/15 20:00:01,C,19,607
28/07/15 23:00:01,C,14,602
29/07/15 02:00:01,C,12,098
29/07/15 05:00:01,C,10,595
29/07/15 08:00:01,C,10,595
29/07/15 11:00:01,C,15,103
29/07/15 14:00:01,C,21,609
29/07/15 17:00:01,C,26,109
29/07/15 20:00:01,C,18,607
29/07/15 23:00:01,C,14,101
30/07/15 02:00:01,C,12,599
30/07/15 05:00:01,C,12,098
30/07/15 08:00:01,C,11,096
30/07/15 11:00:01,C,13,601
30/07/15 14:00:01,C,15,603
30/07/15 17:00:01,C,11,597
30/07/15 20:00:01,C,11,597
30/07/15 23:00:01,C,10,094
31/07/15 02:00:01,C,9,092
31/07/15 05:00:01,C,9,092
31/07/15 08:00:01,C,9,593
31/07/15 11:00:01,C,11,597
31/07/15 14:00:01,C,13,601
31/07/15 17:00:01,C,15,603
31/07/15 20:00:01,C,10,595
31/07/15 23:00:01,C,7,589
01/08/15 02:00:01,C,8,09
01/08/15 05:00:01,C,7,589
01/08/15 08:00:01,C,6,587
01/08/15 11:00:01,C,10,595
01/08/15 14:00:01,C,14,101
01/08/15 17:00:01,C,14,602
01/08/15 20:00:01,C,13,1
01/08/15 23:00:01,C,9,593
02/08/15 02:00:01,C,7,589
02/08/15 05:00:01,C,6,085
02/08/15 08:00:01,C,5,083
02/08/15 11:00:01,C,10,094
02/08/15 14:00:01,C,20,108
02/08/15 17:00:01,C,23,609
02/08/15 20:00:01,C,17,606
02/08/15 23:00:01,C,12,599
03/08/15 02:00:01,C,10,094
03/08/15 05:00:01,C,8,591
03/08/15 08:00:01,C,8,09
03/08/15 11:00:01,C,13,1
03/08/15 14:00:01,C,22,109
03/08/15 17:00:01,C,26,109
03/08/15 20:00:01,C,19,607
03/08/15 23:00:01,C,15,103
04/08/15 02:00:01,C,13,601
04/08/15 05:00:01,C,11,096
04/08/15 08:00:01,C,11,096
04/08/15 11:00:01,C,14,602
04/08/15 14:00:01,C,19,607
04/08/15 17:00:01,C,22,109
04/08/15 20:00:01,C,18,106
04/08/15 23:00:01,C,14,602
05/08/15 02:00:01,C,12,098
05/08/15 05:00:01,C,10,595
05/08/15 08:00:01,C,10,094
05/08/15 11:00:01,C,14,101
05/08/15 14:00:01,C,21,609
05/08/15 17:00:01,C,23,109
05/08/15 20:00:01,C,18,607
05/08/15 23:00:01,C,14,101
06/08/15 02:00:01,C,12,098
06/08/15 05:00:01,C,10,094
06/08/15 08:00:01,C,10,094
06/08/15 11:00:01,C,14,602
06/08/15 14:00:01,C,22,609
06/08/15 17:00:01,C,26,609
06/08/15 20:00:01,C,19,107
06/08/15 23:00:01,C,14,602
07/08/15 02:00:01,C,13,601
07/08/15 05:00:01,C,12,599
07/08/15 08:00:01,C,12,098
07/08/15 11:00:01,C,16,104
07/08/15 14:00:01,C,23,609
07/08/15 17:00:01,C,27,609
07/08/15 20:00:01,C,20,608
07/08/15 23:00:01,C,15,603
08/08/15 02:00:01,C,13,601
08/08/15 05:00:01,C,12,599
08/08/15 08:00:01,C,12,599
08/08/15 11:00:01,C,13,601
08/08/15 14:00:01,C,17,606
08/08/15 17:00:01,C,10,595
08/08/15 20:00:01,C,10,094
08/08/15 23:00:01,C,10,094
09/08/15 02:00:01,C,9,092
09/08/15 05:00:01,C,8,591
09/08/15 08:00:01,C,7,589
09/08/15 11:00:01,C,11,096
09/08/15 14:00:01,C,18,607
09/08/15 17:00:01,C,16,104
09/08/15 20:00:01,C,13,1
09/08/15 23:00:01,C,10,595
10/08/15 02:00:01,C,9,092
10/08/15 05:00:01,C,7,088
10/08/15 08:00:01,C,5,584
10/08/15 11:00:01,C,9,593
10/08/15 14:00:01,C,18,106
10/08/15 17:00:01,C,21,108
10/08/15 20:00:01,C,15,603
10/08/15 23:00:01,C,11,096
